,id,age,job,marital,education,default,balance,housing,loan,contact,day_of_week,month,duration,campaign,pdays,previous,poutcome
4974,7948,49,4,1,1,0,723,0,0,1,24,6,248,1,184,1,2
4975,21227,36,3,1,1,0,139,1,0,1,6,8,161,2,-1,0,0
4976,8412,51,3,1,1,0,76,1,0,1,5,8,248,2,-1,0,0
4977,26807,51,3,1,3,0,13,0,0,1,20,11,130,1,-1,0,0
4978,34905,54,6,3,2,0,449,0,0,1,20,5,777,1,-1,0,0
4979,41533,57,6,1,2,0,63,0,0,1,28,7,668,4,-1,0,0
4980,39147,48,6,1,2,0,2946,0,0,2,28,3,385,1,-1,0,0
4981,1358,32,4,1,1,0,808,1,0,1,13,11,165,2,181,3,2
4982,1787,43,3,1,3,1,-134,1,0,0,20,5,109,5,-1,0,0
4983,11960,57,6,1,3,1,-52,0,0,0,29,5,139,24,-1,0,0
4984,12970,26,11,2,3,0,2117,1,0,1,5,2,82,2,279,0,0
4985,31015,54,3,1,3,0,88,0,0,1,21,11,110,1,88,1,1
4986,13575,29,12,2,2,0,5373,0,0,2,29,12,47,1,-1,0,0
4987,30800,22,4,2,1,0,1832,0,0,1,8,7,216,1,0,0,0
4988,28731,42,6,2,2,0,961,1,0,1,14,8,116,1,-1,0,0
4989,19412,38,3,3,1,1,357,1,0,0,20,5,143,1,-1,0,0
4990,3718,35,6,1,2,0,960,1,0,2,15,11,174,2,-1,0,0
4991,4146,30,8,1,1,0,95,1,0,1,7,5,147,2,-1,0,0
4992,12981,29,6,2,2,0,1866,1,0,1,4,2,93,1,272,1,1
4993,13087,46,1,1,1,0,7350,0,0,1,27,8,140,15,-1,0,0
4994,37572,31,11,2,1,0,573,0,0,1,18,8,52,1,-1,0,0
4995,30218,40,3,1,1,0,1756,1,0,1,13,5,388,2,-1,0,0
4996,28534,36,3,2,1,1,-150,1,0,1,22,11,262,1,-1,0,0
4997,31205,53,3,1,0,0,574,1,0,0,6,5,249,2,-1,0,0
4998,31435,28,9,3,2,0,1659,1,0,1,12,5,62,1,345,1,3
4999,38412,32,6,2,2,0,243,0,0,1,6,8,133,3,-1,0,0
5000,5377,40,3,3,1,0,4797,1,0,0,14,5,270,1,348,1,3
5001,39215,41,8,1,3,1,-88,1,1,0,19,6,69,7,-1,0,0
5002,38830,35,4,1,1,0,459,1,0,1,20,5,181,7,186,1,1
5003,27505,58,6,2,2,0,155,0,0,1,27,6,87,2,178,0,0
5004,41038,26,12,2,1,0,2307,1,0,1,4,2,184,1,287,2,1
5005,30265,42,7,3,0,0,1924,0,0,1,30,7,356,1,-1,1,2
5006,28369,46,4,1,1,0,102,0,0,1,22,7,102,1,-1,0,0
5007,36889,50,1,1,1,0,888,1,0,1,30,1,169,2,-1,0,0
5008,26253,30,3,1,1,0,-21,1,0,0,7,5,114,1,-1,0,0
5009,8966,47,2,1,3,0,633,0,0,1,5,8,168,4,178,1,0
5010,12784,35,4,2,2,0,1385,1,0,0,6,6,272,1,-1,0,0
5011,10541,38,4,1,1,0,368,1,0,0,7,2,133,1,-1,0,0
5012,10605,33,3,2,1,0,169,1,1,1,6,7,641,2,-1,0,0
5013,37465,39,7,1,1,0,1605,0,0,1,31,1,149,1,187,3,1
5014,23539,56,11,1,3,1,-584,1,0,1,2,5,125,1,-1,0,0
5015,19666,50,9,1,2,0,1863,0,1,0,30,6,1870,2,-1,0,0
5016,39836,52,3,1,1,0,2932,0,0,1,30,1,181,1,-1,0,0
5017,15309,34,3,2,3,0,1152,0,0,1,29,7,79,4,-1,0,0
5018,10121,31,12,1,3,0,0,0,0,1,21,7,206,1,-1,0,2
5019,2633,31,1,2,2,0,4848,0,0,1,26,1,862,1,94,3,2
5020,39749,35,9,3,2,1,-284,0,0,0,30,8,565,7,-1,0,0
5021,35677,30,3,1,2,0,75,1,0,1,6,4,75,1,341,4,3
5022,21842,26,12,2,1,0,95,0,0,1,10,7,82,7,-1,0,0
5023,25676,28,5,3,1,0,352,1,0,1,7,5,578,2,-1,0,0
5024,11020,34,9,2,2,0,1452,1,0,1,20,11,545,2,-1,0,0
5025,40566,31,1,1,1,0,842,1,0,1,13,5,337,3,-1,0,0
5026,1190,45,1,1,2,0,5073,1,0,1,15,4,325,1,181,1,2
5027,11631,68,7,1,3,0,18229,0,0,1,7,9,885,1,-1,0,0
5028,4763,79,7,1,3,0,93,0,0,1,13,7,939,3,-1,0,0
5029,8921,31,6,1,0,0,5184,1,0,1,12,5,132,1,349,1,3
5030,35830,32,3,3,3,0,129,1,0,0,23,5,246,3,-1,0,0
5031,39092,32,4,2,1,0,1947,1,0,1,19,11,191,2,191,1,1
5032,12410,49,5,2,1,0,301,1,1,1,14,5,664,3,340,1,1
5033,37458,36,3,1,3,0,632,1,0,0,11,5,277,1,-1,12,1
5034,28810,45,6,1,2,0,1441,0,0,1,17,7,243,4,-1,0,0
5035,11430,45,3,1,1,0,4615,1,0,1,14,6,111,1,283,3,1
5036,9522,27,6,2,1,1,2785,1,0,1,4,5,62,1,-1,0,0
5037,33733,34,6,2,2,0,135,1,0,1,6,5,157,2,-1,0,0
5038,17915,58,7,1,0,0,116,0,0,1,22,7,265,1,-1,3,3
5039,33221,55,7,1,3,0,1670,0,0,1,28,9,176,1,93,1,3
5040,42026,42,3,3,3,0,-32,1,0,1,4,5,144,2,-1,0,0
5041,20208,53,6,3,2,0,2004,0,0,1,4,3,418,1,-1,0,0
5042,19183,34,3,1,1,1,347,1,1,0,3,5,431,1,-1,0,0
5043,5078,23,3,2,1,0,40,1,0,1,14,7,704,3,-1,0,0
5044,40733,32,4,2,1,0,280,0,1,0,7,5,234,1,-1,0,0
5045,2517,28,12,2,1,0,33,0,0,0,5,5,302,1,-1,0,0
5046,23828,47,8,1,3,0,71,1,1,0,7,5,174,1,-1,0,0
5047,15819,34,1,2,1,0,1561,1,0,1,7,11,69,7,-1,0,0
5048,32716,30,6,2,2,0,-149,0,0,1,21,11,212,1,0,0,0
5049,25296,47,6,3,2,0,1104,0,1,1,15,5,1487,2,-1,0,0
5050,28545,36,1,1,1,0,67,1,0,1,20,11,82,2,-1,0,0
5051,9443,33,10,1,1,1,13,0,0,1,19,11,108,1,-1,0,0
5052,1603,28,4,2,2,0,666,0,0,1,4,2,104,1,96,4,2
5053,39985,30,6,2,2,0,2622,0,0,1,18,12,601,20,0,0,0
5054,29877,31,3,1,1,1,-983,0,0,1,30,8,767,2,-1,0,0
5055,14798,28,6,2,2,0,14,0,0,1,8,12,405,1,0,0,0
5056,41734,38,6,2,2,0,1788,1,0,1,29,3,127,1,195,1,1
5057,9268,52,4,3,3,0,697,1,1,0,30,5,601,15,-1,0,0
5058,1099,41,1,3,1,0,285,1,0,2,13,5,223,3,276,11,1
5059,17345,62,7,1,3,0,110,0,0,2,5,10,45,1,-1,0,0
5060,24378,56,6,2,2,0,576,0,0,1,24,8,140,3,-1,0,0
5061,29184,38,4,1,0,0,-98,0,0,1,24,8,27,5,-1,0,0
5062,25266,31,4,1,1,0,4519,1,0,1,5,11,56,10,172,6,3
5063,41356,32,12,2,0,0,1794,0,0,1,6,5,164,2,-1,0,0
5064,7392,29,3,1,3,0,724,0,0,1,30,7,218,4,-1,0,0
5065,20496,41,3,1,3,1,-60,0,1,1,17,7,643,2,-1,0,0
5066,233,54,4,3,2,0,3694,0,0,1,14,10,169,2,-1,0,0
5067,10790,39,3,1,3,0,11882,1,0,1,21,11,164,1,-1,0,0
5068,37050,31,11,1,1,0,164,0,0,1,6,2,209,7,-1,0,0
5069,12079,33,5,1,1,0,-11,0,0,1,9,5,210,2,-1,0,0
5070,39968,50,3,2,1,0,232,0,0,0,10,6,50,7,-1,0,0
5071,13965,28,1,2,1,0,261,1,0,1,13,4,248,2,184,1,3
5072,22093,51,8,1,1,0,186,0,0,1,21,11,346,1,-1,0,0
5073,9854,33,3,1,3,0,-17,0,0,2,6,7,151,3,-1,0,0
5074,17905,30,6,2,2,0,1948,1,0,1,15,5,242,2,273,1,1
5075,2955,54,3,3,3,0,64,0,0,1,29,7,211,1,-1,0,0
5076,24533,33,1,2,2,0,4957,1,0,1,2,6,649,2,283,3,2
5077,25903,35,6,2,2,0,1586,0,0,1,12,5,206,1,350,3,1
5078,37401,40,3,1,1,0,702,1,0,1,23,7,175,2,-1,0,0
5079,30927,39,3,1,1,0,1693,1,1,1,7,7,171,1,-1,0,0
5080,39220,31,7,1,1,0,1138,0,0,2,14,10,571,1,190,7,2
5081,22562,40,4,1,1,0,1353,1,0,1,21,11,242,1,175,1,2
5082,29376,35,6,2,2,0,6185,1,0,1,21,11,553,5,-1,0,0
5083,2135,51,3,1,1,0,4653,0,0,0,21,6,229,8,-1,0,0
5084,6057,37,6,2,2,0,5115,1,0,1,16,5,234,2,345,1,1
5085,22243,54,3,2,2,0,149,0,1,1,30,7,82,1,-1,0,0
5086,33573,30,5,2,1,1,-130,0,0,1,2,2,441,1,0,0,0
5087,33755,28,12,2,2,0,2412,0,0,1,11,6,390,1,94,1,2
5088,37036,28,6,2,2,0,514,0,0,1,4,2,370,1,188,2,1
5089,19866,52,3,1,3,0,776,1,0,2,13,5,126,10,355,12,3
5090,8746,64,3,1,3,0,2205,0,0,1,5,8,193,1,-1,0,0
5091,40723,33,8,1,2,1,-13,0,0,1,21,7,52,7,-1,0,0
5092,15511,23,6,2,2,0,6083,0,0,1,9,7,295,1,0,0,0
5093,20896,29,4,2,1,0,2518,0,0,1,22,7,264,1,-1,0,0
5094,42389,44,5,1,3,1,117,1,0,1,12,7,76,5,-1,0,0
5095,15936,44,3,1,3,0,4334,1,0,2,30,7,76,17,-1,0,0
5096,36174,45,3,1,3,0,625,0,1,1,31,8,308,7,-1,0,0
5097,40164,34,4,1,1,0,983,1,0,1,5,8,163,1,278,4,1
5098,33095,30,3,1,1,1,-137,1,1,1,3,2,319,1,-1,0,0
5099,40321,35,6,1,2,0,9491,1,0,2,20,11,78,5,-1,0,0
5100,13524,42,6,2,2,0,3608,0,0,1,6,8,502,1,-1,0,0
5101,4832,44,11,1,3,0,1113,0,0,1,6,2,414,2,-1,0,0
5102,28412,34,3,1,3,0,314,0,0,1,30,5,147,5,-1,0,0
5103,5781,28,4,1,1,0,-48,1,1,0,8,5,207,2,-1,0,0
5104,21814,34,4,2,1,0,5240,1,0,1,13,12,1290,2,341,10,2
5105,37877,31,1,1,1,0,115,0,0,1,14,7,466,7,-1,0,0
5106,2873,29,4,2,1,0,6,0,0,1,5,8,76,1,-1,0,0
5107,40376,29,5,2,1,0,888,1,0,1,12,5,267,1,362,3,2
5108,35856,37,9,2,2,0,116,0,1,1,7,7,254,2,-1,0,0
5109,23385,49,4,2,2,0,4730,0,0,1,8,4,384,1,100,1,3
5110,4954,25,6,3,2,0,1326,1,0,1,12,5,264,1,345,1,3
5111,33107,43,6,2,2,0,553,0,0,0,2,5,81,2,-1,0,0
5112,35005,30,4,2,2,0,3987,0,0,1,8,12,316,1,0,0,0
5113,10512,57,6,1,2,0,554,0,0,1,29,8,135,7,175,11,2
5114,9751,32,3,1,1,0,118,1,0,1,15,5,186,2,-1,0,0
5115,20789,34,4,1,1,0,-89,1,0,0,23,6,211,2,-1,0,0
5116,41191,30,1,1,1,0,1961,0,0,1,23,8,183,2,-1,0,0
5117,31977,32,3,2,2,0,65,1,0,0,6,6,356,1,-1,0,0
5118,4597,33,4,2,2,0,1714,1,0,1,4,2,205,2,97,3,1
5119,13819,39,3,1,1,0,40,1,1,1,8,7,332,1,-1,0,0
5120,20354,30,11,2,2,0,4472,0,0,1,2,6,2041,1,-1,0,2
5121,41674,57,8,1,3,1,-67,1,1,0,17,7,378,1,-1,0,0
5122,8692,26,9,2,2,0,2825,0,0,1,29,5,247,1,91,2,2
5123,38554,34,3,2,3,0,691,0,0,1,5,2,297,1,182,1,1
5124,26726,39,7,1,1,0,1890,0,0,0,26,10,340,1,-1,0,0
5125,9624,51,3,1,3,0,610,0,0,2,16,5,131,3,-1,0,0
5126,30757,39,3,3,3,0,408,1,0,0,17,5,178,2,-1,0,0
5127,8504,53,6,2,2,0,1636,0,0,1,29,4,299,1,-1,0,0
5128,11421,46,6,1,2,0,375,0,0,1,7,8,114,7,184,10,2
5129,28384,30,4,2,2,0,3943,0,0,1,14,8,325,1,-1,0,0
5130,36223,54,11,1,1,0,23,0,0,1,6,8,158,1,-1,0,0
5131,11438,34,3,1,3,0,190,0,0,1,20,11,371,1,-1,0,0
5132,37584,26,12,2,0,0,1626,1,0,0,6,6,49,1,-1,0,0
5133,1407,41,3,1,3,0,290,1,0,1,14,4,119,7,-1,0,0
5134,19894,54,6,1,2,0,32,0,0,1,14,3,420,1,-1,0,0
5135,17934,56,3,1,1,0,191,1,0,1,13,11,177,1,351,1,1
5136,18439,52,7,1,0,0,3605,0,0,1,28,8,317,1,-1,0,0
5137,436,52,6,1,3,0,1080,1,0,1,20,4,285,1,346,1,1
5138,27779,48,3,1,3,0,76,1,0,0,22,5,130,1,-1,0,0
5139,29970,68,7,1,1,0,4340,0,0,2,28,12,163,1,-1,0,0
5140,13398,33,5,1,3,0,-101,1,0,1,21,11,81,1,185,1,1
5141,23075,38,4,1,2,0,4918,1,0,1,6,2,139,1,94,6,2
5142,40235,28,5,2,1,1,-87,0,0,1,21,2,133,1,-1,0,0
5143,7150,53,9,1,2,0,640,0,0,0,17,6,142,1,0,0,0
5144,5939,28,1,3,1,0,584,1,0,0,22,5,606,1,-1,0,0
5145,6116,53,4,2,1,0,854,1,0,1,15,7,283,5,-1,0,0
5146,39710,28,6,3,2,1,1219,1,0,1,6,5,161,1,356,1,1
5147,26460,36,4,2,2,0,239,1,0,1,6,8,76,1,-1,0,0
5148,15233,44,3,2,3,0,974,1,0,0,21,5,151,1,-1,0,0
5149,22092,55,3,1,3,0,5896,0,0,1,8,7,151,4,-1,0,0
5150,21103,45,3,2,1,0,4625,1,0,0,9,5,235,1,-1,0,0
5151,17432,28,3,1,3,0,2629,1,0,1,12,11,317,9,182,3,3
5152,29051,31,3,2,1,0,600,1,0,1,14,5,842,2,-1,0,0
5153,23859,29,3,1,3,0,602,1,0,1,20,5,143,2,283,1,0
5154,24508,55,9,3,2,1,-279,0,0,0,28,5,94,2,-1,0,0
5155,12320,37,9,2,1,0,649,0,0,1,24,8,533,2,-1,0,0
5156,3779,18,5,2,1,0,45,0,0,1,7,7,317,3,-1,0,0
5157,36502,34,11,2,2,1,-76,1,0,1,2,2,450,2,-1,0,0
5158,12319,51,8,1,2,0,391,1,0,0,17,6,524,1,-1,0,0
5159,39210,36,4,1,1,1,-533,0,0,0,1,6,143,1,-1,0,0
5160,26566,30,4,3,1,0,1790,1,0,1,4,2,289,1,184,1,1
5161,25656,31,12,2,2,0,4900,0,0,0,8,5,177,5,-1,0,0
5162,4967,26,6,3,2,0,2230,1,0,1,21,11,257,1,100,1,1
5163,17063,31,4,2,2,0,2143,0,0,1,8,8,266,1,-1,0,2
5164,14083,41,3,1,3,0,2435,0,0,1,20,12,97,1,113,12,3
5165,17767,34,5,1,1,0,184,1,0,0,15,5,81,1,-1,0,0
5166,26184,29,6,2,2,0,352,0,0,1,9,7,210,2,-1,0,0
5167,1894,88,7,1,3,0,1604,1,0,0,13,5,89,7,-1,0,0
5168,4512,28,9,2,3,0,119,1,0,1,6,4,185,3,188,3,1
5169,12606,35,6,2,2,0,1819,1,0,1,6,5,62,2,0,0,0
5170,20809,34,4,1,1,0,-275,1,0,0,5,6,82,7,-1,0,0
5171,25121,47,3,1,3,0,539,1,0,2,6,2,104,7,-1,10,0
5172,5474,32,4,1,2,0,214,0,0,1,9,3,486,1,-1,0,0
5173,36375,50,6,1,3,0,752,0,0,0,17,6,46,6,-1,0,0
5174,35002,54,6,1,0,0,5060,0,0,1,5,2,836,7,-1,6,0
5175,38894,48,3,1,3,0,819,1,0,1,29,5,169,2,275,1,1
5176,25207,57,4,1,1,0,1245,0,0,1,20,8,261,1,-1,0,0
5177,31795,40,3,3,3,1,-136,1,0,0,11,5,216,1,-1,0,0
5178,33282,53,8,1,3,0,1458,1,0,1,21,7,1761,2,-1,0,0
5179,16560,48,4,2,1,0,551,1,0,1,3,2,113,1,-1,0,0
5180,23747,40,1,2,1,0,-47,1,1,1,20,11,145,1,-1,0,0
5181,34318,30,4,1,0,0,1415,0,0,1,7,8,168,2,-1,0,0
5182,7457,47,8,3,1,0,366,1,0,0,8,5,237,2,-1,0,0
5183,20156,40,7,1,3,0,656,0,1,0,22,8,119,4,-1,0,0
5184,37736,43,3,1,1,0,1227,1,0,0,30,5,30,1,-1,0,0
5185,12947,25,12,2,0,0,3398,0,0,2,6,8,56,1,-1,0,0
5186,35207,61,7,3,3,0,2786,0,0,1,4,10,690,1,263,1,2
5187,4930,87,7,1,3,0,1104,1,0,2,21,7,115,1,-1,0,0
5188,3285,40,4,1,1,0,148,1,0,2,9,5,98,2,-1,0,0
5189,12030,33,12,2,2,0,50,0,0,1,6,2,66,3,-1,0,0
5190,14739,24,4,1,0,0,67,0,0,1,29,8,140,2,-1,0,0
5191,12601,35,4,2,1,0,4539,0,0,0,16,5,257,2,-1,0,0
5192,40102,43,4,1,1,0,1236,1,0,1,5,5,158,6,257,1,1
5193,21184,27,4,2,1,0,2012,1,0,1,22,5,53,1,373,1,1
5194,17229,35,3,2,1,0,277,0,1,1,21,7,143,1,-1,0,0
5195,5280,30,3,1,3,0,753,1,0,0,30,5,256,1,-1,0,0
5196,18700,31,3,1,1,0,209,1,1,1,9,7,94,1,-1,0,0
5197,27127,30,1,2,1,0,3635,0,0,1,4,2,246,1,-1,0,0
5198,22637,57,6,1,2,0,227,0,0,1,14,8,405,1,-1,0,0
5199,16007,61,6,3,2,0,869,0,0,1,21,8,1761,2,103,3,2
5200,42403,44,3,1,1,0,40,1,0,1,3,11,179,1,-1,0,0
5201,33723,70,7,1,0,0,5765,0,0,1,10,10,127,1,185,1,1
5202,19916,37,6,2,2,0,142,1,0,1,30,5,260,3,265,1,1
5203,13668,34,1,2,1,0,3477,1,0,2,11,5,390,1,370,1,1
5204,9954,32,1,2,1,0,2024,0,0,1,14,2,159,1,-1,0,2
5205,19709,29,3,1,3,0,4265,1,0,0,3,6,187,3,0,0,0
5206,20509,30,3,2,1,0,2456,1,1,1,16,5,321,3,355,1,1
5207,3077,36,3,1,0,0,172,0,0,1,3,1,196,1,174,1,3
5208,17418,43,6,1,0,0,3589,1,0,0,7,5,127,1,-1,0,0
5209,5606,53,9,3,1,0,848,1,0,1,13,8,31,1,-1,0,0
5210,5468,35,5,1,3,0,3016,1,0,1,20,7,184,1,-1,0,0
5211,36293,47,5,1,1,0,133,1,0,0,15,6,213,1,-1,0,0
5212,15713,34,5,2,1,0,-94,1,0,0,9,5,215,1,-1,0,0
5213,2939,51,6,1,2,0,1253,0,0,1,3,4,120,1,186,3,1
5214,2835,43,1,1,0,0,443,0,0,1,25,5,162,1,181,1,2
5215,23360,32,9,2,2,0,149,0,0,1,17,8,189,1,-1,0,0
5216,17323,53,3,1,3,0,43,1,0,1,12,7,183,2,-1,0,0
5217,6128,38,3,2,1,0,264,1,0,1,5,4,180,1,-1,0,0
5218,17787,40,4,1,1,0,697,0,0,1,20,7,0,1,-1,0,0
5219,32422,53,4,1,3,1,228,0,0,1,15,8,192,2,-1,0,0
5220,7734,30,3,1,3,0,400,1,0,0,21,5,71,1,-1,0,0
5221,4549,34,4,2,1,0,94,1,0,1,20,6,280,1,182,4,2
5222,19160,33,6,1,2,0,3609,0,0,1,31,7,137,2,-1,0,0
5223,30833,36,6,2,2,0,2390,1,0,1,14,5,252,1,-1,0,0
5224,15456,33,5,1,1,0,5309,1,0,1,21,11,81,2,-1,0,0
5225,2959,39,1,3,1,0,1487,1,0,1,7,5,277,1,176,4,1
5226,23317,33,3,1,1,0,683,1,0,0,11,5,159,2,347,12,1
5227,36237,44,3,1,0,0,88,1,0,1,8,5,228,2,-1,0,0
5228,8158,44,4,1,2,0,2727,0,0,0,14,6,633,3,-1,0,0
5229,26694,31,4,1,1,0,10,0,0,1,18,11,142,2,-1,0,0
5230,997,29,9,1,1,0,122,1,0,0,19,6,122,1,0,0,0
5231,14235,39,6,1,2,0,4847,0,0,1,21,5,201,5,346,1,3
5232,11115,54,3,3,1,0,1039,1,0,1,12,5,137,2,-1,0,0
5233,36456,39,4,1,1,0,278,1,1,1,8,2,123,7,-1,0,0
5234,2762,78,7,1,1,0,653,0,0,1,15,10,204,1,186,2,2
5235,32766,37,6,2,2,0,2415,1,0,1,15,8,122,2,-1,0,0
5236,11304,28,4,1,1,0,518,0,0,1,31,7,174,1,-1,0,0
5237,40141,35,6,2,2,0,4580,1,0,1,7,8,92,2,-1,0,0
5238,26477,31,6,2,0,0,1294,0,0,1,28,1,301,2,-1,0,0
5239,28859,51,3,3,3,0,593,1,0,0,8,5,170,1,-1,0,0
5240,18396,31,3,2,1,0,1567,0,0,1,15,5,100,1,136,1,1
5241,38752,53,4,1,1,0,148,0,0,1,31,7,153,1,-1,0,0
5242,23116,51,4,1,1,0,1497,0,0,1,21,6,433,1,176,3,2
5243,9210,30,3,3,1,0,589,1,0,0,6,5,170,4,-1,0,0
5244,41897,54,11,1,1,0,3376,1,0,1,5,8,203,2,-1,0,0
5245,627,33,3,2,3,0,1842,1,0,1,12,5,1295,3,-1,0,0
5246,15604,46,3,1,3,0,649,0,0,1,21,7,26,1,-1,0,0
5247,20368,32,5,1,3,0,1845,1,0,1,22,5,1184,1,-1,0,0
5248,13855,55,3,1,2,0,454,0,1,0,6,5,114,2,-1,0,0
5249,11709,28,3,2,1,0,1059,1,0,1,12,5,175,1,354,1,1
5250,5426,54,1,1,1,0,8,0,0,0,5,6,127,1,-1,0,0
5251,7419,33,6,2,2,0,4798,0,0,1,8,9,268,1,95,3,2
5252,27750,34,3,2,0,0,2589,0,0,2,9,6,74,1,188,3,1
5253,19856,29,6,2,2,0,73,0,0,1,30,5,259,1,-1,0,0
5254,5062,46,4,1,0,0,1657,0,0,1,5,8,260,2,-1,0,0
5255,1374,29,6,1,2,0,2782,0,1,1,5,2,177,2,276,3,1
5256,29711,53,3,1,3,0,-337,0,1,0,27,5,113,4,-1,0,0
5257,32483,52,4,1,1,0,378,1,1,0,13,5,223,1,-1,0,0
5258,13603,39,3,2,3,0,905,0,0,1,7,2,129,7,-1,0,0
5259,33036,31,6,1,2,0,1967,0,0,0,9,5,260,1,-1,0,0
5260,27541,43,4,1,1,0,-53,0,0,1,18,8,286,2,-1,0,0
5261,3884,37,4,2,2,0,934,0,0,1,29,1,38,1,-1,0,0
5262,7185,32,3,1,1,1,-98,1,0,0,12,5,133,1,-1,0,0
5263,9154,31,1,2,1,0,514,1,0,1,14,7,325,5,-1,0,0
5264,35252,40,5,1,1,0,1635,0,1,1,18,8,910,2,-1,0,0
5265,9654,30,6,2,2,0,3091,1,0,1,11,9,249,1,92,3,2
5266,2473,32,6,1,2,0,1,1,0,1,14,9,89,1,186,2,1
5267,20060,32,4,1,1,0,884,1,1,2,8,7,204,7,-1,0,0
5268,24479,46,5,1,1,0,3108,0,0,2,21,11,237,4,-1,0,0
5269,27476,53,4,1,2,0,491,1,0,0,2,6,428,2,-1,0,0
5270,23340,41,3,1,1,0,126,0,0,0,5,5,50,4,-1,0,0
5271,791,44,3,1,3,0,450,1,0,0,15,5,164,2,-1,0,0
5272,37127,29,4,2,1,0,2325,0,0,1,8,8,119,1,0,3,0
5273,4871,37,9,2,2,1,-105,0,0,1,15,7,714,1,-1,0,0
5274,41948,32,4,2,1,0,-3,0,0,1,6,7,385,1,-1,0,0
5275,8316,74,7,3,2,0,3365,0,0,2,8,12,221,1,-1,0,0
5276,38232,39,3,1,3,0,815,1,0,0,29,5,136,1,-1,0,0
5277,33858,47,3,1,0,0,425,1,0,1,5,5,316,2,-1,0,0
5278,10689,45,4,1,1,0,1130,1,1,1,21,11,556,8,-1,0,0
5279,27813,34,12,2,3,0,-33,0,0,1,18,7,198,2,-1,0,0
5280,41308,50,10,1,3,0,-58,0,0,1,13,5,155,1,356,1,0
5281,9092,52,6,1,2,0,749,0,0,1,7,8,123,2,-1,0,0
5282,13591,33,11,1,3,0,1058,0,0,1,29,5,155,15,-1,0,0
5283,2573,51,3,1,1,1,-90,1,0,1,30,7,144,2,-1,0,0
5284,9889,35,6,2,2,0,625,0,0,2,21,7,288,4,-1,0,0
5285,7668,27,3,2,1,0,5576,0,0,1,20,10,333,3,192,3,3
5286,16066,27,1,3,1,0,-26,1,1,0,6,5,137,1,-1,0,0
5287,20698,43,9,3,1,0,-8,1,0,1,21,7,148,2,-1,0,0
5288,7685,30,6,2,2,0,3787,1,0,1,9,5,317,4,-1,0,0
5289,37134,32,3,1,3,0,637,1,1,1,15,7,76,2,265,6,1
5290,5157,38,4,3,1,0,1160,1,0,1,5,5,284,1,-1,11,0
5291,4517,45,6,2,2,0,1947,0,0,1,11,9,272,1,185,3,2
5292,27163,29,4,2,2,0,3777,0,0,1,16,5,692,2,-1,0,0
5293,26699,36,6,2,2,0,-23,0,0,1,21,11,107,1,-1,0,0
5294,1623,51,5,1,1,0,8219,0,0,1,21,11,157,1,-1,0,0
5295,650,72,7,1,3,0,128,0,0,1,13,7,431,1,-1,0,0
5296,16613,49,4,2,0,0,3383,0,0,1,13,3,146,2,0,0,0
5297,42451,32,4,3,1,0,89,1,1,1,5,2,188,2,-1,0,0
5298,9050,60,9,1,2,1,-26,0,0,1,5,8,300,2,-1,0,0
5299,27013,31,3,2,3,0,2738,1,0,1,31,7,187,5,-1,0,0
5300,32,47,3,1,3,0,780,0,0,2,8,7,96,3,-1,0,0
5301,40377,32,5,2,2,0,148,0,0,1,4,5,939,5,-1,0,0
5302,26012,37,6,2,2,0,1841,0,0,1,5,12,179,2,199,3,2
5303,22476,32,1,2,1,0,29,1,1,0,5,5,157,1,-1,0,0
5304,30139,33,4,1,1,0,536,1,0,0,8,5,126,1,-1,0,0
5305,29055,36,5,1,1,0,121,0,0,0,15,6,258,2,-1,0,0
5306,38921,30,4,2,1,1,-129,1,0,1,12,5,305,1,363,1,1
5307,6948,38,11,2,1,1,-85,0,0,0,6,5,166,1,-1,0,0
5308,923,38,3,1,3,0,511,0,0,1,27,7,53,4,-1,0,0
5309,11565,35,3,2,3,0,238,1,0,1,13,5,95,3,341,2,1
5310,7505,60,11,2,2,0,1429,1,0,1,20,8,929,1,-1,0,0
5311,4245,31,3,1,3,0,4468,1,0,0,20,5,161,2,0,0,0
5312,41808,49,10,1,3,0,53,1,1,0,16,5,107,2,-1,0,0
5313,40450,31,3,1,1,0,73,1,1,1,11,5,146,1,331,3,1
5314,22715,34,3,1,1,0,1630,0,0,1,21,11,241,1,92,3,3
5315,31682,32,6,2,2,0,4379,0,0,1,28,8,252,1,0,0,0
5316,31913,41,3,1,3,0,162,0,0,1,29,7,142,5,-1,0,0
5317,33077,42,1,1,1,0,51,0,0,0,28,7,35,7,-1,0,0
5318,19259,43,6,3,2,0,3300,1,0,1,15,4,183,1,-1,0,0
5319,647,31,5,1,1,0,-50,1,0,1,21,5,65,1,-1,0,0
5320,28318,34,1,2,1,0,2116,1,0,1,18,5,162,3,186,10,1
5321,13877,45,3,1,1,0,480,0,0,1,29,7,76,15,-1,0,0
5322,19747,34,11,1,2,0,127,1,0,0,6,5,206,5,-1,0,0
5323,7162,38,4,2,1,0,3847,1,0,1,6,2,110,1,185,1,1
5324,34799,29,4,2,1,0,2500,1,0,1,12,5,126,2,295,1,1
5325,22207,83,7,1,3,0,7124,0,0,0,5,10,108,1,-1,0,0
5326,9843,52,4,1,1,0,95,0,0,1,31,8,103,1,-1,0,0
5327,10192,47,4,1,1,0,7056,0,0,1,11,8,203,1,184,0,0
5328,32001,39,3,1,3,0,689,1,0,0,5,5,307,1,-1,0,0
